世代,個体No,実値,適応度, 係数0, 係数1
4442,74,1.229,12.288,-0.83,-0.29
4443,44,1.580,15.799,-0.50,0.42
4444,72,1.561,15.606,-0.27,0.60
4445,39,1.096,10.958,0.92,-0.23
4446,8,1.118,11.179,0.49,-0.80
4447,31,1.888,18.879,-0.28,0.19
4448,75,1.851,18.511,0.38,-0.04
4449,19,1.851,18.507,0.31,0.23
4450,70,0.713,7.130,1.08,-0.34
4451,53,-1.049,-10.486,0.32,1.72
4452,78,1.793,17.929,0.07,-0.45
4453,90,1.731,17.310,-0.08,0.51
4454,17,0.969,9.692,0.95,-0.36
4455,70,1.768,17.682,0.42,-0.23
4456,86,1.285,12.854,0.57,-0.63
4457,60,1.898,18.980,0.25,0.20
4458,16,1.599,15.992,-0.63,0.03
4459,10,0.996,9.960,-0.62,-0.79
4460,57,1.192,11.918,0.04,0.90
4461,90,1.732,17.322,0.47,-0.21
4462,28,1.646,16.464,-0.06,0.59
4463,83,1.752,17.521,0.02,0.50
4464,75,1.874,18.739,-0.25,0.25
4465,61,1.169,11.692,-0.30,-0.86
4466,31,1.755,17.551,-0.47,-0.17
4467,42,0.862,8.617,-0.83,-0.68
4468,93,-0.903,-9.025,-0.29,1.68
4469,33,1.900,19.003,-0.31,0.04
4470,62,1.318,13.179,-0.68,-0.47
4471,49,1.231,12.306,-0.78,0.40
4472,59,1.939,19.392,0.10,-0.22
4473,77,1.254,12.537,0.42,-0.76
4474,76,0.846,8.458,-1.02,0.33
4475,61,1.294,12.943,-0.26,0.80
4476,55,0.750,7.495,-0.88,0.69
4477,31,0.602,6.019,0.29,1.15
4478,4,1.453,14.535,-0.60,-0.44
4479,11,1.622,16.220,0.09,0.61
4480,34,0.835,8.347,0.05,1.08
4481,66,-0.712,-7.117,1.04,-1.28
4482,13,0.320,3.197,0.45,-1.22
4483,88,0.408,4.078,-0.34,1.22
4484,58,1.945,19.452,-0.16,-0.17
4485,72,1.266,12.660,0.53,0.67
4486,77,1.787,17.873,-0.16,0.43
4487,58,1.813,18.126,0.34,-0.27
4488,65,1.692,16.919,-0.30,-0.47
4489,67,0.236,2.358,-1.23,-0.51
4490,79,1.579,15.795,0.62,-0.18
4491,95,1.118,11.179,0.20,-0.92
4492,40,1.270,12.700,0.51,0.69
4493,77,1.909,19.093,0.11,0.28
4494,47,0.050,0.504,-1.40,0.05
4495,55,0.755,7.550,1.07,-0.32
4496,62,1.292,12.920,-0.80,-0.27
4497,33,1.675,16.752,0.30,-0.48
4498,30,1.990,19.904,0.01,0.10
4499,49,1.460,14.599,0.32,0.66
4500,71,0.710,7.098,-1.07,-0.37
4501,10,1.559,15.594,-0.27,0.61
4502,1,1.669,16.687,-0.42,-0.39
4503,24,0.781,7.806,1.10,-0.07
4504,27,-0.188,-1.884,1.25,-0.79
4505,25,1.319,13.188,-0.34,0.75
4506,1,1.951,19.510,0.16,-0.15
4507,25,1.193,11.927,-0.88,0.16
4508,66,0.935,9.352,-0.34,0.97
4509,81,1.977,19.775,-0.15,-0.01
4510,80,1.054,10.542,0.04,-0.97
4511,24,1.956,19.559,-0.16,-0.13
4512,73,1.409,14.091,-0.14,-0.76
4513,34,-0.028,-0.276,-0.37,-1.38
4514,25,0.951,9.514,-0.96,-0.36
4515,19,1.744,17.443,-0.19,-0.47
4516,92,1.354,13.536,-0.01,-0.80
4517,56,1.773,17.728,0.25,0.41
4518,33,1.965,19.651,-0.19,-0.01
4519,10,1.571,15.715,0.64,0.14
4520,12,0.817,8.170,-0.66,-0.87
4521,82,-0.975,-9.752,1.24,1.20
4522,28,1.464,14.644,-0.19,0.71
4523,27,1.933,19.331,0.14,0.22
4524,70,-1.553,-15.533,-0.59,-1.79
4525,44,1.947,19.475,0.22,-0.07
4526,3,1.749,17.492,-0.50,-0.07
4527,74,-0.158,-1.579,-1.05,-1.02
4528,68,1.529,15.292,0.69,-0.04
4529,69,1.201,12.015,-0.82,-0.35
4530,80,-0.196,-1.957,0.95,-1.13
4531,34,1.507,15.072,-0.06,-0.70
4532,44,1.801,18.013,0.42,0.15
4533,46,1.172,11.717,0.73,-0.54
4534,62,1.965,19.654,-0.17,-0.08
4535,72,1.334,13.336,-0.69,-0.43
4536,83,1.919,19.190,0.01,0.28
4537,54,0.735,7.349,-0.78,0.81
4538,37,1.176,11.757,0.62,-0.67
4539,49,-0.438,-4.382,-0.20,-1.55
4540,82,-0.127,-1.268,0.56,-1.34
4541,57,1.757,17.570,0.14,0.47
4542,70,1.190,11.898,0.79,0.43
4543,29,0.944,9.438,0.95,-0.39
4544,35,1.265,12.646,0.84,-0.17
4545,9,1.202,12.022,-0.44,0.77
4546,83,1.899,18.990,0.24,-0.21
4547,93,1.748,17.476,0.32,-0.39
4548,20,1.622,16.220,0.13,0.60
4549,85,1.478,14.777,-0.72,-0.02
4550,53,0.672,6.717,0.80,0.83
4551,19,0.836,8.363,0.07,1.08
4552,12,0.885,8.847,-0.54,0.91
4553,22,-1.244,-12.436,-1.57,-0.88
4554,38,1.522,15.216,-0.24,-0.65
4555,39,0.805,8.051,-0.40,-1.02
4556,1,1.484,14.836,0.31,0.65
4557,14,1.798,17.979,-0.15,0.42
4558,78,1.932,19.323,0.04,-0.26
4559,20,1.611,16.112,0.41,-0.47
4560,28,1.904,19.039,0.31,-0.01
4561,81,-0.086,-0.859,-1.16,0.87
4562,30,0.524,5.241,-0.92,-0.79
4563,4,1.634,16.338,-0.42,0.44
4564,28,0.639,6.393,-0.11,-1.16
4565,84,0.808,8.082,-0.64,0.88
4566,72,1.737,17.368,0.38,-0.34
4567,13,0.947,9.472,0.74,0.71
4568,13,-0.541,-5.413,1.56,0.34
4569,51,1.905,19.047,0.31,-0.01
4570,53,0.656,6.558,1.14,0.22
4571,98,1.347,13.471,-0.65,-0.47
4572,48,1.593,15.931,0.41,0.48
4573,56,1.714,17.136,-0.52,-0.14
4574,67,0.975,9.750,-0.40,-0.93
4575,66,0.324,3.235,-0.76,1.05
4576,64,0.425,4.251,1.25,0.12
4577,15,1.804,18.035,0.36,-0.25
4578,70,1.585,15.849,-0.27,-0.59
4579,32,0.084,0.843,-0.41,1.32
4580,7,1.604,16.040,0.33,-0.53
4581,6,1.015,10.146,0.81,-0.57
4582,27,0.678,6.780,-0.53,-1.02
4583,8,0.497,4.971,0.49,1.12
4584,39,1.640,16.395,-0.52,-0.29
4585,16,1.207,12.072,-0.09,-0.89
4586,21,-0.996,-9.963,1.73,0.14
4587,19,1.636,16.355,0.59,0.14
4588,84,0.736,7.357,-1.04,-0.42
4589,59,-0.125,-1.245,1.34,-0.58
4590,45,0.833,8.335,-0.10,-1.08
4591,66,1.838,18.383,0.09,-0.39
4592,49,1.820,18.202,-0.42,0.05
4593,90,1.775,17.751,0.47,0.09
4594,66,1.629,16.292,-0.50,0.35
4595,79,1.620,16.198,-0.13,0.60
4596,14,0.213,2.130,-0.01,1.34
4597,13,0.708,7.083,-0.72,0.88
4598,45,1.845,18.446,0.34,0.19
4599,6,1.163,11.625,0.75,0.53
4600,83,0.459,4.585,-1.22,0.22
4601,49,0.223,2.233,1.16,0.66
4602,96,1.987,19.867,0.11,0.01
4603,10,0.282,2.823,-1.16,0.61
4604,19,1.395,13.952,0.61,-0.48
4605,25,1.557,15.571,0.26,0.61
4606,82,0.164,1.642,0.25,1.33
4607,92,-0.212,-2.118,0.15,1.48
4608,50,0.593,5.935,0.64,-1.00
4609,80,0.835,8.345,0.77,0.75
4610,74,1.304,13.038,0.75,0.36
4611,90,1.997,19.966,-0.03,0.05
4612,1,-3.247,-32.470,0.73,-2.17
4613,31,-1.128,-11.283,1.74,0.34
4614,65,0.751,7.512,0.25,-1.09
4615,91,1.957,19.574,-0.18,-0.09
4616,94,1.675,16.753,0.25,-0.51
4617,64,1.206,12.057,-0.63,0.63
4618,66,1.092,10.918,-0.93,-0.21
4619,46,1.060,10.600,0.93,0.29
4620,77,1.913,19.128,0.29,0.03
4621,70,-1.210,-12.103,-1.78,0.20
4622,65,0.137,1.375,1.28,0.48
4623,57,0.306,3.062,-1.26,0.34
4624,84,1.487,14.874,0.51,-0.50
4625,65,0.388,3.882,-0.08,1.27
4626,92,0.743,7.431,-0.57,-0.97
4627,14,1.654,16.540,-0.39,-0.44
4628,47,0.819,8.186,1.09,-0.01
4629,53,1.221,12.207,-0.62,0.63
4630,60,1.721,17.205,-0.47,-0.23
4631,58,0.289,2.894,-0.06,-1.31
4632,71,1.312,13.123,0.78,-0.29
4633,81,1.562,15.618,0.45,-0.48
4634,62,1.902,19.023,-0.25,-0.18
4635,59,0.837,8.366,-0.32,1.03
4636,14,-0.541,-5.413,-1.47,0.61
4637,27,1.083,10.835,-0.17,-0.94
4638,49,1.967,19.669,-0.16,0.08
4639,98,1.582,15.822,-0.58,-0.27
4640,84,1.780,17.801,0.16,0.44
4641,10,0.749,7.490,0.24,1.09
4642,37,0.893,8.927,0.28,-1.01
4643,71,1.336,13.357,-0.78,-0.23
4644,24,0.198,1.977,1.33,-0.17
4645,70,-0.285,-2.849,1.08,-1.05
4646,90,1.698,16.985,-0.00,-0.55
4647,22,1.613,16.128,0.08,0.62
4648,94,1.458,14.583,0.26,0.69
4649,41,0.487,4.868,-0.26,-1.20
4650,42,0.879,8.788,0.69,-0.81
4651,94,-1.066,-10.659,1.57,0.77
4652,15,1.527,15.265,-0.63,-0.27
4653,41,1.878,18.777,0.33,-0.12
4654,9,1.997,19.970,0.04,-0.03
4655,98,0.396,3.960,-1.23,0.29
4656,66,1.138,11.378,-0.45,-0.81
4657,41,0.948,9.480,-0.02,-1.03
4658,79,1.778,17.778,0.40,0.25
4659,17,1.384,13.843,-0.51,-0.59
4660,66,1.755,17.553,-0.06,0.49
4661,70,1.914,19.136,-0.28,-0.07
4662,80,1.014,10.138,0.31,-0.94
4663,16,1.209,12.086,-0.84,-0.28
4664,23,0.581,5.812,-0.77,-0.91
4665,39,1.588,15.884,0.37,0.53
4666,20,1.427,14.274,-0.62,-0.44
4667,47,1.586,15.862,-0.46,-0.45
4668,55,1.404,14.040,-0.76,-0.15
4669,18,1.797,17.967,-0.45,0.05
4670,62,-0.087,-0.867,-0.68,-1.28
4671,25,1.705,17.054,-0.54,0.01
4672,48,0.350,3.503,-0.24,-1.26
4673,42,1.496,14.957,-0.11,0.70
4674,2,0.456,4.561,-1.20,-0.32
4675,13,1.499,14.985,-0.65,-0.29
4676,3,1.941,19.409,-0.07,-0.23
4677,83,0.682,6.819,1.10,0.32
4678,86,1.953,19.528,-0.16,-0.15
4679,54,1.513,15.132,-0.66,-0.21
4680,62,1.957,19.567,0.18,-0.11
4681,14,1.061,10.608,-0.54,-0.81
4682,86,1.937,19.371,-0.25,0.05
4683,85,1.895,18.948,-0.03,0.32
4684,25,1.407,14.071,-0.52,0.57
4685,60,1.773,17.727,0.40,-0.25
4686,26,-1.388,-13.881,-0.59,-1.74
4687,64,0.609,6.088,-0.26,1.15
4688,7,-0.359,-3.592,-0.86,-1.27
4689,17,1.303,13.026,0.84,-0.00
4690,76,-0.179,-1.794,-1.47,-0.14
4691,84,1.392,13.922,-0.24,0.74
4692,17,1.332,13.324,0.01,0.82
4693,48,1.527,15.272,-0.65,-0.22
4694,55,1.918,19.182,-0.28,-0.03
4695,30,1.257,12.574,0.42,-0.75
4696,65,1.554,15.537,-0.52,0.42
4697,81,0.144,1.442,-0.49,1.27
4698,82,0.944,9.443,-0.62,0.82
4699,81,1.744,17.437,-0.45,0.23
4700,89,1.814,18.143,0.39,-0.18
4701,9,0.543,5.427,-0.55,1.07
4702,97,-0.639,-6.386,0.59,-1.51
4703,96,1.905,19.047,-0.22,0.22
4704,83,0.571,5.707,0.30,1.16
4705,19,1.902,19.025,0.30,0.10
4706,35,0.965,9.647,0.87,0.52
4707,33,1.295,12.950,0.37,0.75
4708,12,1.953,19.531,-0.16,0.14
4709,53,0.590,5.896,-0.98,0.66
4710,45,1.138,11.375,0.43,-0.82
4711,29,-0.764,-7.638,-1.61,0.40
4712,29,1.984,19.837,0.09,-0.09
4713,82,1.224,12.239,0.87,-0.13
4714,63,1.298,12.985,-0.35,-0.76
4715,88,1.058,10.576,-0.68,-0.69
4716,16,1.272,12.718,-0.78,0.35
4717,52,1.580,15.801,-0.40,-0.51
4718,21,0.788,7.881,-0.72,-0.84
4719,79,1.314,13.141,-0.54,0.63
4720,65,0.159,1.586,-0.73,1.15
4721,79,1.804,18.038,0.21,-0.39
4722,85,-1.209,-12.092,1.73,0.45
4723,41,1.770,17.704,0.46,-0.12
4724,26,1.595,15.953,-0.63,-0.06
4725,55,1.614,16.143,0.52,0.34
4726,54,1.340,13.396,-0.81,0.04
4727,8,1.690,16.900,0.51,-0.23
4728,33,0.831,8.306,0.39,-1.01
4729,21,1.068,10.681,0.64,-0.73
4730,52,0.998,9.975,1.00,0.07
4731,14,1.653,16.531,-0.19,-0.56
4732,43,0.720,7.196,-1.12,-0.14
4733,11,1.441,14.410,0.58,0.47
4734,8,1.690,16.901,-0.36,0.42
4735,88,1.425,14.249,0.19,0.73
4736,2,1.290,12.899,-0.76,0.37
4737,88,1.834,18.341,-0.23,-0.33
4738,57,1.394,13.944,-0.00,0.78
4739,88,1.411,14.108,-0.43,-0.64
4740,60,1.959,19.594,0.19,0.06
4741,36,0.219,2.192,-1.27,-0.39
4742,6,0.776,7.759,-0.39,1.03
4743,72,-0.492,-4.922,-0.92,-1.28
4744,56,0.939,9.390,-0.86,-0.57
4745,76,1.524,15.244,-0.51,0.47
4746,65,0.892,8.921,0.80,-0.68
4747,52,1.137,11.367,-0.56,-0.74
4748,28,1.973,19.730,-0.07,-0.15
4749,48,-0.264,-2.642,1.07,1.06
4750,46,1.975,19.747,-0.13,-0.10
4751,87,1.450,14.501,0.73,0.12
4752,9,1.269,12.685,0.43,0.74
4753,41,0.909,9.090,0.77,0.71
4754,64,1.812,18.117,-0.15,0.41
4755,86,1.614,16.145,0.62,-0.06
4756,59,1.834,18.345,0.08,0.40
4757,62,1.926,19.257,0.15,-0.23
4758,80,1.310,13.098,0.82,0.13
4759,73,1.730,17.296,0.51,0.10
4760,3,-0.311,-3.105,-1.26,-0.85
4761,13,1.045,10.451,-0.96,-0.20
4762,31,1.845,18.452,-0.15,0.36
4763,11,1.613,16.130,-0.58,0.21
4764,24,1.938,19.383,0.15,0.20
4765,85,0.299,2.991,-0.60,-1.16
4766,93,1.749,17.487,0.48,0.14
4767,29,1.709,17.088,0.54,-0.05
4768,15,1.945,19.451,-0.20,-0.12
4769,17,1.055,10.551,-0.89,0.40
4770,80,1.742,17.417,-0.46,0.21
4771,56,1.686,16.856,0.19,-0.53
4772,71,1.685,16.853,0.49,-0.27
4773,4,0.765,7.648,-0.99,-0.50
4774,21,1.987,19.869,-0.02,0.11
4775,98,0.994,9.936,0.83,0.56
4776,13,1.642,16.417,0.27,-0.53
4777,84,0.510,5.097,0.71,0.99
4778,62,1.307,13.069,-0.75,-0.37
4779,29,0.775,7.753,1.07,0.27
4780,44,1.605,16.053,0.56,-0.29
4781,63,1.975,19.746,0.05,0.15
4782,76,1.448,14.480,0.43,0.61
4783,91,-1.361,-13.611,1.33,1.26
4784,78,-1.393,-13.928,1.73,0.64
4785,93,1.532,15.317,-0.43,0.53
4786,52,1.711,17.115,0.02,-0.54
4787,44,-0.125,-1.253,-0.45,1.39
4788,45,1.279,12.788,0.30,-0.79
4789,36,1.351,13.512,-0.47,0.66
4790,52,0.962,9.624,-0.74,-0.70
4791,36,0.595,5.949,1.01,-0.62
4792,52,1.029,10.288,0.76,-0.63
4793,9,0.537,5.371,0.56,-1.07
4794,34,1.231,12.311,-0.86,0.16
4795,27,1.197,11.974,0.77,0.47
4796,73,1.984,19.838,0.13,0.02
4797,62,1.681,16.808,-0.55,-0.13
4798,4,0.088,0.876,-0.98,0.98
4799,89,1.279,12.788,0.80,-0.28
4800,23,1.475,14.751,-0.66,0.30
4801,86,-0.564,-5.643,0.15,-1.59
4802,82,1.259,12.593,-0.33,0.79
4803,51,1.936,19.355,0.17,-0.19
4804,45,1.972,19.715,-0.10,0.13
4805,44,1.901,19.007,-0.27,0.16
4806,18,0.761,7.614,-0.92,0.63
4807,74,1.996,19.960,0.00,-0.06
4808,56,1.664,16.635,-0.03,0.58
4809,2,1.850,18.502,0.07,-0.38
4810,71,0.603,6.029,0.44,1.10
4811,27,1.782,17.819,-0.45,-0.11
4812,82,1.525,15.246,-0.68,0.10
4813,22,-1.167,-11.673,1.02,-1.46
4814,16,1.427,14.267,0.61,-0.44
4815,50,1.679,16.792,0.57,0.02
4816,5,1.356,13.555,-0.64,0.49
4817,57,1.989,19.895,0.03,0.10
4818,71,-0.342,-3.418,0.74,-1.34
4819,33,0.110,1.095,1.31,-0.42
4820,31,1.082,10.824,0.40,0.87
4821,92,-0.285,-2.848,-0.43,1.45
4822,75,1.705,17.048,-0.29,-0.46
4823,36,1.885,18.854,0.19,0.28
4824,13,0.970,9.698,-0.30,0.97
4825,66,0.376,3.755,-1.20,0.44
4826,59,1.301,13.010,0.13,0.83
4827,93,0.492,4.923,0.18,1.21
4828,4,1.999,19.986,0.01,-0.04
4829,54,1.579,15.792,0.45,-0.46
4830,46,1.598,15.985,-0.01,-0.63
4831,75,1.135,11.352,-0.92,-0.10
4832,13,1.916,19.161,0.10,0.27
4833,50,0.856,8.562,-1.07,-0.02
4834,56,1.987,19.871,0.11,0.00
4835,13,1.636,16.357,-0.09,-0.60
4836,62,0.990,9.904,-0.26,-0.97
4837,20,1.188,11.884,0.79,-0.43
4838,26,1.706,17.061,-0.45,-0.30
4839,61,1.135,11.351,0.47,-0.80
4840,57,1.298,12.982,0.46,0.70
4841,20,1.451,14.513,0.64,0.37
4842,23,1.842,18.416,-0.20,0.34
4843,71,0.843,8.432,0.29,1.04
4844,42,1.553,15.535,-0.48,0.47
4845,91,1.497,14.969,-0.70,-0.08
4846,17,1.591,15.915,-0.59,-0.24
4847,9,1.461,14.607,-0.20,0.71
4848,47,1.220,12.204,0.49,0.73
4849,87,1.639,16.392,-0.60,0.08
4850,18,-0.014,-0.140,-0.94,1.06
4851,1,1.818,18.177,0.14,0.40
4852,92,1.930,19.303,0.22,0.15
4853,53,1.275,12.748,-0.84,-0.12
4854,71,1.171,11.712,0.86,-0.29
4855,21,0.927,9.272,1.00,-0.28
4856,68,1.258,12.583,0.35,-0.79
4857,56,1.143,11.430,0.03,0.93
4858,42,1.844,18.444,0.27,0.29
4859,97,1.914,19.141,0.01,-0.29
4860,49,0.816,8.165,-0.56,0.93
4861,6,1.551,15.511,0.67,0.06
4862,95,1.832,18.324,0.11,0.40
4863,45,-0.012,-0.121,1.06,-0.94
4864,64,-0.588,-5.879,-0.91,-1.32
4865,72,0.533,5.329,-1.17,-0.32
4866,92,1.107,11.074,-0.24,0.91
4867,8,1.924,19.243,-0.09,0.26
4868,96,1.332,13.323,0.59,0.57
4869,78,0.760,7.596,-0.09,1.11
4870,51,0.792,7.919,-0.38,-1.03
4871,3,-1.219,-12.188,0.92,-1.54
4872,84,1.524,15.239,0.38,-0.58
4873,53,1.401,14.006,-0.21,-0.75
4874,76,1.599,15.994,0.63,-0.03
4875,18,0.656,6.559,0.81,-0.83
4876,66,1.999,19.993,0.03,0.01
4877,1,1.885,18.852,-0.30,-0.16
4878,45,1.045,10.448,-0.02,0.98
4879,33,1.788,17.876,-0.31,0.35
4880,76,0.337,3.373,0.09,-1.29
4881,28,1.537,15.368,-0.12,0.67
4882,42,1.938,19.376,0.24,0.06
4883,84,-4.660,-46.603,-1.98,1.66
4884,25,0.925,9.248,-0.92,-0.47
4885,88,0.573,5.726,-1.19,-0.10
4886,59,1.982,19.817,-0.13,-0.04
4887,25,0.838,8.379,-0.19,-1.06
4888,36,1.166,11.655,-0.01,0.91
4889,94,1.474,14.738,-0.71,0.16
4890,86,0.883,8.833,-0.15,-1.05
4891,11,1.767,17.671,0.25,0.41
4892,36,1.049,10.487,0.16,0.96
4893,94,1.794,17.935,-0.14,-0.43
4894,90,0.535,5.347,-1.01,0.66
4895,58,0.907,9.069,-0.10,-1.04
4896,55,1.622,16.216,0.29,-0.54
4897,67,1.387,13.866,-0.53,0.58
4898,83,1.489,14.893,-0.69,0.19
4899,79,1.863,18.634,0.27,0.25
4900,24,1.341,13.408,0.75,-0.30
4901,11,1.915,19.149,-0.07,0.28
4902,13,1.897,18.973,0.32,-0.00
4903,65,-0.432,-4.316,-1.04,-1.16
4904,9,1.585,15.854,0.58,0.28
4905,3,1.955,19.553,-0.11,-0.18
4906,1,1.549,15.494,0.50,-0.45
4907,89,1.936,19.358,0.14,-0.21
4908,42,1.789,17.890,-0.45,-0.07
4909,91,1.085,10.847,-0.96,0.05
4910,49,1.529,15.287,-0.24,-0.64
4911,76,1.221,12.210,0.04,-0.88
4912,4,0.665,6.655,-1.00,-0.58
4913,51,1.578,15.781,-0.17,0.63
4914,59,0.789,7.887,-0.65,-0.89
4915,28,1.031,10.306,-0.96,0.24
4916,94,1.737,17.374,-0.05,-0.51
4917,5,1.792,17.915,-0.27,0.37
4918,36,-0.039,-0.392,-1.01,-1.01
4919,54,0.068,0.684,-0.66,-1.22
4920,54,0.650,6.497,0.82,-0.83
4921,94,1.232,12.315,-0.44,0.76
4922,27,1.771,17.713,-0.07,-0.47
4923,61,1.358,13.579,-0.06,0.80
4924,87,1.796,17.957,-0.42,-0.17
4925,43,1.029,10.286,0.78,-0.61
4926,20,1.573,15.731,0.07,0.65
4927,7,1.442,14.418,-0.74,0.12
4928,25,-1.175,-11.748,1.77,0.24
4929,81,0.564,5.641,-1.20,-0.01
4930,85,1.411,14.109,0.73,0.22
4931,69,1.207,12.068,0.19,-0.87
4932,97,1.072,10.724,0.82,0.51
4933,89,0.533,5.331,-1.14,-0.42
4934,35,1.129,11.291,-0.34,0.87
4935,82,1.959,19.589,0.07,0.19
4936,28,1.509,15.092,-0.02,0.70
4937,7,0.888,8.883,0.45,-0.95
4938,74,0.274,2.744,-0.89,0.97
4939,19,1.353,13.526,0.09,-0.80
4940,74,1.925,19.252,0.18,0.20
4941,72,-0.048,-0.484,1.12,-0.89
4942,22,1.588,15.877,0.47,0.44
4943,92,1.215,12.145,0.31,0.83
4944,25,1.727,17.266,-0.52,0.01
4945,21,1.573,15.730,0.08,0.65
4946,25,1.752,17.519,-0.50,-0.05
4947,6,1.525,15.248,-0.26,-0.64
4948,74,1.573,15.726,-0.64,-0.12
4949,38,1.630,16.304,0.47,0.39
4950,69,1.688,16.880,0.55,-0.08
4951,38,1.301,13.015,0.83,-0.06
4952,18,1.688,16.877,0.54,-0.15
4953,14,0.385,3.848,0.98,-0.81
4954,52,-0.018,-0.178,0.37,-1.37
4955,81,1.249,12.486,0.15,0.85
4956,66,1.678,16.781,0.23,-0.52
4957,4,-0.039,-0.394,1.03,0.99
4958,63,1.892,18.917,-0.17,0.28
4959,30,1.395,13.952,0.36,0.69
4960,10,1.865,18.647,-0.15,-0.33
4961,18,1.871,18.708,-0.36,-0.04
4962,70,-2.044,-20.436,0.91,1.79
4963,45,1.805,18.050,0.39,0.21
4964,38,0.127,1.268,0.89,-1.04
4965,62,1.203,12.035,-0.44,0.78
4966,15,1.907,19.070,0.01,0.30
4967,35,1.957,19.574,-0.19,-0.09
4968,67,1.969,19.687,0.15,0.10
4969,81,-1.272,-12.719,-0.77,-1.64
4970,25,0.941,9.413,0.80,-0.65
4971,42,1.582,15.822,-0.64,-0.07
4972,29,1.886,18.857,0.24,-0.24
4973,94,-0.309,-3.091,-0.25,1.50
4974,45,0.030,0.298,1.04,0.94
4975,15,1.536,15.360,0.63,0.25
4976,14,1.768,17.679,-0.44,0.20
4977,97,1.747,17.472,0.47,-0.18
4978,53,0.239,2.395,-1.31,0.19
4979,52,1.935,19.354,0.21,-0.14
4980,64,0.458,4.580,-1.02,-0.71
4981,87,1.754,17.542,0.40,-0.29
4982,6,1.845,18.453,0.25,-0.31
4983,88,-1.040,-10.401,-1.09,-1.36
4984,27,0.807,8.073,-0.95,0.54
4985,1,0.572,5.717,-0.45,1.11
4986,73,1.633,16.334,0.57,0.19
4987,25,1.675,16.755,0.32,-0.47
4988,99,1.607,16.073,0.12,-0.61
4989,48,1.862,18.620,0.20,-0.31
4990,35,0.480,4.797,1.01,-0.71
4991,80,1.412,14.116,-0.48,0.60
4992,3,1.572,15.722,-0.39,0.52
4993,29,0.520,5.201,0.51,-1.10
4994,9,1.839,18.389,0.21,0.34
4995,96,1.815,18.151,-0.24,0.36
4996,33,1.168,11.679,-0.25,0.88
4997,92,1.526,15.261,-0.35,-0.59
4998,10,1.697,16.971,-0.55,-0.07
4999,69,1.790,17.904,0.45,0.08
